task_id	Iot_source	MI	Inputsize	outputsize	Queuing_local	local_processing	total_IoT_response_time	total_IoT_response_energy	edge_up_delay	edge_dw_delay	Queuing_edge	edge_processing	total_edge_time	total_edge_response_energy	edge_up_delay2	edge_dw_delay2	Queuing_edge2	edge_processing2	total_edge_time2	total_edge_response_energy2	edge_up_delay3	edge_dw_delay3	Queuing_edge3	edge_processing3	total_edge_time3	total_edge_response_energy3	edge_up_delay4	edge_dw_delay4	Queuing_edge4	edge_processing4	total_edge_time4	total_edge_response_energy4	cloud_up_delay	cloud_dw_delay	Queuing_cloud	cloud_processing	total_cloud_time	total_cloud_response_energy1	cloud_up_delay2	cloud_dw_delay2	Queuing_cloud2	cloud_processing2	total_cloud_time2	total_cloud_response_energy2
183	2	387	43	15	0.0	7.74	7.74	17.802	0.0671875	0.0234375	0.0	0.129	0.21962500000000001	0.317925	0.061079545454545456	0.02130681818181818	0.0	0.1548	0.23718636363636364	0.3340554545454545	0.14127428683737647	0.021275808404181872	0.0	0.1935	0.35605009524155834	0.3681375	0.123679563554769	0.019773404558028024	0.0	0.22114285714285714	0.36459582525565415	0.39085219780219776	0.134375	0.046875	0.0	0.03225	0.2135	0.36495	0.11197916666666667	0.0390625	0.0	0.0387	0.1897416666666667	0.318315
184	2	417	21	1	0.0	8.34	8.34	19.182	0.0328125	0.0015625	0.0	0.139	0.173375	0.22867500000000002	0.029829545454545456	0.0014204545454545455	0.0	0.1668	0.2918	0.42516	0.11262845350404313	0.0030466417375152044	0.0	0.2085	0.3241750952415583	0.3017625	0.09723725586246132	0.002946481481104948	0.0	0.2382857142857143	0.33846945162928055	0.333539010989011	0.065625	0.003125	0.0	0.03475	0.10350000000000001	0.16545	0.0546875	0.0026041666666666665	0.0	0.0417	0.09899166666666667	0.153165
185	3	36	60	173	0.0	0.72	0.72	1.656	0.09375	0.2703125	0.0	0.012	0.3760625	0.6697125	0.08522727272727272	0.24573863636363635	0.0	0.0144	0.3453659090909091	0.6130186363636363	0.16340970350404313	0.22700497507084852	0.0	0.018	0.40841467857489167	0.5676937499999999	0.1441122558624613	0.20967725071187418	0.0	0.02057142857142857	0.3743609351457641	0.5287722527472528	0.1875	0.540625	0.0	0.003	0.731125	1.3142250000000002	0.15625	0.4505208333333333	0.0	0.0036	0.6103708333333333	1.0965075
186	2	435	50	1	0.0	8.7	8.7	20.009999999999998	0.078125	0.0015625	0.0	0.145	0.22468749999999998	0.3174375	0.07102272727272728	0.0014204545454545455	0.0	0.174	0.2464431818181818	0.33919772727272723	0.1503888701707098	0.0030466417375152044	0.0	0.2175	0.37093551190822505	0.38053125	0.13209302509323054	0.002946481481104948	0.0	0.24857142857142858	0.38361093514576405	0.4086222527472527	0.15625	0.003125	0.0	0.03625	0.195625	0.330375	0.13020833333333334	0.0026041666666666665	0.0	0.0435	0.17631249999999998	0.2912625
187	0	351	1369	266	0.0	7.02	7.02	16.145999999999997	2.1390625	0.415625	0.0	0.117	2.6716875	4.7388375	1.9446022727272727	0.3778409090909091	0.0	0.1404	2.4628431818181817	4.348877727272727	1.8678367868373764	0.34809872507084855	0.0	0.1755	2.3914355119082247	4.04263125	1.717429563554769	0.3214560968657203	0.0	0.20057142857142857	2.239457088991918	3.7779453296703296	4.278125	0.83125	0.0	0.02925	5.138625	9.231975	3.5651041666666665	0.6927083333333334	0.0	0.0351	4.2929125	7.7061825
188	0	3156	8851	676	0.0	63.12	63.12	145.176	13.8296875	1.05625	0.0	1.052	15.9379375	28.0570875	12.572443181818182	0.9602272727272727	0.0	1.2624	14.795070454545455	25.87368681818182	11.610024286837376	0.8819528917375152	0.0	1.578	14.069977178574891	24.222506250000002	10.71021802509323	0.8142445584041819	0.20057142857142857	1.8034285714285714	13.528462583497411	22.77541236263736	27.659375	2.1125	0.0	0.263	30.034875000000003	53.90497500000001	23.049479166666668	1.7604166666666667	0.0	0.3156	25.125495833333336	45.03653250000001
189	0	4687	124	123	0.0	93.74	93.74	215.60199999999998	0.19375	0.1921875	0.0	1.5623333333333334	1.9482708333333334	2.5694875	0.17613636363636365	0.1747159090909091	0.0	1.8748	2.225652272727273	2.8812940909090905	0.24674303683737647	0.16190080840418186	0.0	2.3435	2.7521438452415583	3.3911062500000004	0.22103533278553822	0.14958109686572033	1.8034285714285714	2.678285714285715	4.852330715365545	3.748317857142858	0.3875	0.384375	0.0	0.39058333333333334	1.1624583333333334	1.8580750000000004	0.3229166666666667	0.3203125	0.0	0.4687	1.1119291666666666	1.7202525
190	0	12231	1485	625	0.0	244.62	244.62	562.626	2.3203125	0.9765625	0.0	4.077	7.373875	10.826775	2.109375	0.8877840909090909	0.0	4.8924	7.889559090909091	11.265766363636363	2.018878453504043	0.8155466417375152	0.0	6.1155	8.949925095241559	12.2839125	1.8568526404778458	0.752946481481105	0.0	6.989142857142857	9.59894197910181	12.951875274725275	4.640625	1.953125	0.0	1.01925	7.6129999999999995	13.09185	3.8671875	1.6276041666666667	0.0	1.2231	6.717891666666667	11.358345
191	2	42	162	1	0.0	0.84	0.84	1.9319999999999997	0.253125	0.0015625	0.0	0.014	0.2686875	0.47523750000000003	0.23011363636363635	0.0014204545454545455	0.0	0.0168	0.24833409090909092	0.43692136363636364	0.29622220350404316	0.0030466417375152044	0.0	0.021	0.32026884524155835	0.40723125000000004	0.26670840970861515	0.002946481481104948	0.0	0.024	0.29365489118972016	0.3814442307692308	0.50625	0.003125	0.0	0.0035	0.512875	0.9210750000000001	0.421875	0.013547445994652607	1.2231	0.0041999999999999815	1.6627224459946528	0.7691025
192	2	1388	55	6	0.0	27.76	27.76	63.848	0.0859375	0.009375	0.0	0.46266666666666667	0.5579791666666667	0.7267625	0.078125	0.008522727272727272	0.0	0.5552	0.6418477272727273	0.8222059090909091	0.15689928683737647	0.00955705840418187	0.0	0.694	0.8604563452415583	0.9757687499999999	0.13810264047784593	0.008956096865720332	0.0	0.7931428571428571	0.9402015944864234	1.0837425824175824	0.171875	0.01875	0.0	0.11566666666666667	0.30629166666666663	0.48192500000000005	0.14322916666666666	0.015625	0.0	0.1388	0.29765416666666666	0.4524975
193	0	4167	1279	156	0.0	83.34	83.34	191.682	1.9984375	0.24375	0.0	1.389	3.6311875000000002	5.7027375000000005	1.8167613636363635	0.2215909090909091	0.0	1.6668	3.7051522727272728	5.669194090909091	1.7506492868373764	0.20486955840418186	0.0	2.0835	4.039018845241558	5.8634812499999995	1.609256486631692	0.18924455840418186	0.0	2.3811428571428572	4.179643902178731	5.961938736263736	3.996875	0.4875	0.0	0.34725	4.831625	8.488575	3.3307291666666665	0.40625	0.0	0.4167	4.153679166666667	7.2266025
194	1	4443	2860	101	0.0	88.86	88.86	204.378	4.594613259668508	0.15955705840418186	1.389	1.481	7.62417031807269	10.1050125	4.0625	0.1434659090909091	0.0	1.7772	5.983165909090909	9.703378636363636	3.8092430368373766	0.13325497507084852	0.0	2.2215	6.163998011908225	9.60564375	3.5094968712470767	0.12313878917341264	0.0	2.5388571428571427	6.171492803277632	9.452638186813186	8.9375	0.315625	0.0	0.37025	9.623375000000001	17.099925	7.447916666666667	0.2630208333333333	0.0	0.4443	8.1552375	14.412847500000002
195	2	703	112	4	0.0	14.06	14.06	32.338	0.3008632596685083	0.00799455840418187	1.389	0.23433333333333328	1.9321911514060235	0.6074499999999999	0.2617183980538787	0.0074263765860000525	1.7772	0.2811999999999999	2.3275447746398785	0.6340309090909089	0.23111803683737647	0.006952891737515204	0.0	0.3515	0.5895709285748917	0.693675	0.2066122558624613	0.0065522507118741784	0.0	0.4017142857142857	0.6148787922886212	0.7330186813186812	0.35	0.0125	0.0	0.058583333333333334	0.4210833333333333	0.7228	0.2916666666666667	0.010416666666666666	0.0	0.0703	0.3723833333333334	0.6281100000000001
196	1	360	3570	160	0.0	7.2	7.2	16.56	5.578125	0.25	1.389	0.11999999999999988	7.337125	10.634625	5.173650216235697	0.22901728567690913	1.7772	0.1439999999999999	7.3238675019126065	9.70973181818182	4.733722203504043	0.2100778917375152	0.0	0.18	5.123800095241558	8.9581875	4.362862255862462	0.19405225071187418	0.0	0.2057142857142857	4.762628792288622	8.316568681318683	11.15625	0.5	0.0	0.03	11.68625	21.01725	9.296875	0.4166666666666667	0.0	0.036	9.749541666666666	17.527575
197	0	2243	268	33	0.0	44.86	44.86	103.178	0.41875	0.0515625	0.0	0.7476666666666667	1.2179791666666668	1.7437625	0.3806818181818182	0.046875	1.7772	0.8972	3.1019568181818182	1.846242272727273	0.4342430368373764	0.04471330840418187	0.0	1.1215	1.6004563452415583	2.0512687499999998	0.39411225586246135	0.041408019942643405	0.2057142857142857	1.2817142857142858	1.9229488472336764	2.189259065934066	0.8375	0.103125	0.0	0.18691666666666668	1.1275416666666667	1.9174250000000002	0.6979166666666666	0.0859375	0.0	0.2243	1.0081541666666667	1.6800975
198	0	370	816	122	0.0	7.4	7.4	17.02	1.275	0.190625	0.0	0.12333333333333334	5.985833333333333	10.7005	1.1590909090909092	0.17329545454545456	0.0	0.148	1.4803863636363637	2.5758954545454547	1.1477847035040432	0.16059872507084852	0.0	0.185	1.4933834285748917	2.4204375000000002	1.0527661020163075	0.14837917378879725	0.0	0.21142857142857144	1.4125738472336762	2.2830412087912086	2.55	0.38125	0.0	0.030833333333333334	2.962083333333333	5.31325	2.125	0.3177083333333333	0.0	0.037	2.4797083333333334	4.441275000000001
199	0	2482	79	20	0.0	49.64	49.64	114.172	0.1234375	0.03125	0.0	0.8273333333333334	0.9820208333333333	1.2712375	0.11221590909090909	0.028409090909090908	0.0	0.9928	1.133425	1.444485	0.18814928683737647	0.02778622507084854	0.0	1.241	1.456935511908225	1.72123125	0.16694879432399978	0.025783019942643412	0.0	1.4182857142857144	1.6110175285523576	1.9161255494505496	0.246875	0.0625	0.0	0.20683333333333334	0.5162083333333334	0.805075	0.20572916666666666	0.052083333333333336	0.0	0.2482	0.5060125	0.7619024999999999
200	0	3164	2236	1295	0.0	63.28	63.28	145.54399999999998	3.49375	2.0234375	0.0	1.0546666666666666	6.571854166666667	11.1965375	3.1761363636363638	1.8394886363636365	0.0	1.2656	6.281225	10.546845000000001	2.9967430368373766	1.6879424750708487	0.0	1.582	6.266685511908225	10.17418125	2.7594968712470767	1.5582349430195666	0.0	1.808	6.1257318142666435	9.808782692307693	6.9875	4.046875	0.0	0.26366666666666666	11.298041666666668	20.178275000000003	5.822916666666667	3.3723958333333335	0.0	0.3164	9.5117125	16.9312425
201	2	139	163	2	0.0	2.78	2.78	6.393999999999999	0.2546875	0.003125	0.0	0.04633333333333333	0.30414583333333334	0.5196625	0.2315340909090909	0.002840909090909091	0.0	0.0556	0.289975	0.488595	0.2975242868373765	0.0043487250708485374	0.0	0.0695	0.371373011908225	0.47011875000000003	0.2679103327855382	0.0041484045580280245	1.808	0.0794285714285714	2.1594873087721376	0.45228543956043954	0.509375	0.00625	0.0	0.011583333333333333	0.5272083333333333	0.942025	0.4244791666666667	0.005208333333333333	0.0	0.0139	0.4435875	0.7901175
202	0	2642	6430	208	0.0	52.84	52.84	121.532	10.046875	0.325	0.0	0.8806666666666667	11.252541666666666	19.726174999999998	9.133522727272727	0.29545454545454547	0.0	1.0568	10.485777272727272	18.24031909090909	8.457680536837376	0.2725778917375152	0.0	1.321	10.051258428574892	17.1430125	7.800362255862462	0.25174455840418186	0.0	1.5097142857142858	9.561821099980929	16.172714835164836	20.09375	0.65	0.0	0.22016666666666668	20.963916666666666	37.60295	16.744791666666668	0.5416666666666666	0.0	0.2642	17.550658333333335	31.432665000000004
203	0	2442	520	115	0.0	48.84	48.84	112.332	0.8125	0.1796875	0.0	0.814	1.8061875	2.7627375	0.7386363636363636	0.16335227272727273	0.0	0.9768	1.8787886363636364	2.7957395454545453	0.7623680368373765	0.1514841417375152	0.0	1.221	2.1348521785748917	2.9534812500000003	0.6969968712470767	0.13996571225033572	1.5097142857142858	1.3954285714285715	3.7421054406402696	3.0483123626373625	1.625	0.359375	0.0	0.2035	2.187875	3.8160749999999997	1.3541666666666667	0.2994791666666667	0.0	0.2442	1.8978458333333335	3.2696025000000004
204	0	1045	167	434	0.0	20.9	20.9	48.06999999999999	0.2609375	0.678125	0.0	0.34833333333333333	1.2873958333333333	2.1083125	0.2372159090909091	0.6164772727272727	0.0	0.418	1.2716931818181818	2.038247727272727	0.3027326201707098	0.5668487250708485	0.0	0.5225	1.3920813452415581	2.03559375	0.27271802509323056	0.5233791737887973	0.0	0.5971428571428572	1.393240056024885	2.0168118131868136	0.521875	1.35625	0.0	0.08708333333333333	1.9652083333333332	3.4851249999999996	0.4348958333333333	1.1302083333333333	0.0	0.1045	1.6696041666666666	2.9425874999999997
205	1	1838	106	52	0.0	36.76	36.76	84.54799999999999	0.165625	0.08125	0.0	0.6126666666666667	0.8595416666666666	1.179575	0.25319567078115146	0.07560819476781824	0.418	0.7352000000000001	1.4820038655489696	1.2862172727272727	0.22330553683737647	0.0694528917375152	0.0	0.919	1.2117584285748917	1.4731125	0.19940071740092286	0.06424455840418188	0.0	1.0502857142857143	1.313930990090819	1.60216978021978	0.33125	0.1625	0.0	0.15316666666666667	0.6469166666666667	1.0725500000000001	0.2760416666666667	0.13541666666666666	0.0	0.1838	0.5952583333333333	0.9611850000000001
206	0	1039	1495	349	0.0	20.78	20.78	47.794	2.3359375	0.5453125	0.0	0.3463333333333333	3.2275833333333335	5.601850000000001	2.226207034417515	0.4974831947678182	0.0	0.4156	3.1392902291853333	5.213492727272727	2.031899286837376	0.4561716417375152	0.0	0.5195	3.0075709285748915	4.945275	1.8688718712470767	0.4212157122503357	0.0	0.5937142857142857	2.8838018692116982	4.70188021978022	4.671875	1.090625	0.0	0.08658333333333333	5.849083333333334	10.4764	3.8932291666666665	0.9088541666666666	0.0	0.1039	4.905983333333333	8.768429999999999
207	3	37	96	573	0.0	0.74	0.74	1.702	0.15	0.8953125	0.0	0.012333333333333333	1.0576458333333332	1.8963624999999997	0.13636363636363635	0.8139204545454546	0.0	0.0148	0.965084090909091	1.7282713636363638	0.21028470350404313	0.7478383084041819	0.0	0.0185	0.976623011908225	1.5901687500000001	0.18738148663169207	0.690446481481105	0.0	0.021142857142857144	0.8989708252556542	1.472727197802198	0.3	1.790625	0.0	0.0030833333333333333	2.0937083333333333	3.7668249999999994	0.25	1.4921875	0.0	0.0037	1.7458875	3.1403775000000005
208	3	300	522	498	0.74	6.0	6.74	13.799999999999999	0.815625	0.778125	0.0	0.1	1.69375	2.98875	0.7414772727272727	0.7073863636363636	0.0	0.12	1.5688636363636363	2.7519545454545455	0.7649722035040432	0.6501820584041819	0.0	0.15	1.565154261908225	2.570625	0.6994007174009228	0.6003022507118742	0.0	0.17142857142857143	1.4711315395413684	2.4124450549450547	1.63125	1.55625	0.0	0.025	3.2125	5.7675	1.359375	1.296875	0.0	0.03	2.68625	4.81725
209	3	617	251	661	0.0	12.34	12.34	28.381999999999998	0.3921875	1.0328125	0.0	0.20566666666666666	1.6306666666666665	2.8118	0.3565340909090909	0.9389204545454546	0.0	0.2468	1.5422545454545453	2.627978181818182	0.4121076201707098	0.8624216417375152	0.0	0.3085	1.5830292619082251	2.5077000000000003	0.373679563554769	0.7962157122503357	0.0	0.3525714285714286	1.5224667043765332	2.3961626373626377	0.784375	2.065625	0.0	0.051416666666666666	2.901416666666666	5.1917	0.6536458333333334	1.7213541666666667	0.0	0.0617	2.4367	4.3490400000000005
210	0	705	319	673	0.0	14.1	14.1	32.43	0.4984375	1.0515625	0.0	0.235	1.7849999999999997	3.0719999999999996	0.453125	0.9559659090909091	0.0	0.282	1.6910909090909092	2.8747636363636366	0.5006492868373764	0.8780466417375152	0.0	0.3525	1.7311959285748917	2.748	0.4554103327855383	0.8106387891734126	0.0	0.40285714285714286	1.6689062648160937	2.6295824175824176	0.996875	2.103125	0.0	0.05875	3.1587499999999995	5.650499999999999	0.8307291666666666	1.7526041666666667	0.0	0.0705	2.6538333333333335	4.7346
211	1	2440	6053	100	0.0	48.8	48.8	112.23999999999998	9.4578125	0.15625	0.0	0.8133333333333334	39.26958333333333	70.19725	8.700638852599333	0.14379001294963642	0.0	0.976	9.820428865548969	16.903302272727274	7.96679512017071	0.1319528917375152	0.0	1.22	9.318748011908227	15.885093750000001	7.347237255862462	0.12193686609648957	0.0	1.3942857142857144	8.863459836244665	14.984921703296703	18.915625	0.3125	0.0	0.20333333333333334	19.43145833333333	34.854625	15.763020833333334	0.2604166666666667	0.0	0.244	16.2674375	29.1349875
212	2	2573	24	10	0.0	51.46	51.46	118.35799999999999	0.0375	0.015625	0.0	0.8576666666666667	0.9107916666666667	1.124825	0.03409090909090909	0.014204545454545454	0.0	1.0292	1.0774954545454545	1.321971818181818	0.11653470350404313	0.014765391737515204	0.0	1.2865	1.4178000952415584	1.6234874999999998	0.10084302509323054	0.01376378917341264	1.3942857142857144	1.4702857142857144	2.979178242838072	1.8379005494505496	0.075	0.03125	0.0	0.21441666666666667	0.32066666666666666	0.44855	0.0625	0.026041666666666668	0.0	0.2573	0.34584166666666666	0.46813499999999997
213	0	946	919	443	0.0	18.92	18.92	43.516	1.4359375	0.6921875	0.0	0.31533333333333335	2.443458333333333	4.209025	1.3053977272727273	0.6292613636363636	0.0	0.3784	2.313059090909091	3.9364663636363635	1.2818992868373764	0.5785674750708485	0.0	0.473	2.3334667619082246	3.7597875000000003	1.1765641789393844	0.534196481481105	1.3942857142857144	0.5405714285714287	3.6456178032776325	3.59532032967033	2.871875	1.384375	0.0	0.07883333333333334	4.335083333333333	7.75585	2.3932291666666665	1.1536458333333333	0.0	0.0946	3.641475	6.497895000000001
214	0	170	254	81	0.0	3.4	3.4	7.819999999999999	0.396875	0.1265625	0.0	0.056666666666666664	0.5801041666666666	1.0101875	0.46342294350842417	0.11680137658600005	0.0	0.068	0.6482243200944242	0.938134090909091	0.4160138701707098	0.10721330840418188	0.0	0.085	0.6082271785748916	0.88715625	0.3772853327855383	0.09910032763495111	0.0	0.09714285714285714	0.5735285175633464	0.841331043956044	0.79375	0.253125	0.0	0.014166666666666666	1.0610416666666667	1.901375	0.6614583333333334	0.2109375	0.0	0.017	0.8893958333333334	1.5907125
215	0	6481	2798	33	0.0	129.62	129.62	298.126	4.371875	0.0515625	0.0	2.1603333333333334	6.583770833333334	10.5545875	3.9744318181818183	0.046875	0.0	2.5924	6.613706818181818	10.349232272727274	3.7285138701707097	0.04471330840418187	0.0	3.2405	7.013727178574891	10.52375625	3.434977640477846	0.041408019942643405	0.0	3.7034285714285713	7.179814231849061	10.5688739010989	8.74375	0.103125	0.0	0.5400833333333334	9.386958333333334	16.572475	7.286458333333333	0.0859375	0.0	0.6481	8.020495833333333	14.0480325
216	0	2355	134	79	0.0	47.1	47.1	108.33	0.209375	0.1234375	0.0	0.785	1.1178125	1.5410625	0.2929683980538787	0.11396046749509096	2.5924	0.9419999999999997	3.9413288655489693	1.6750022727272724	0.2597638701707098	0.1046091417375152	0.0	1.1775	1.541873011908225	1.91221875	0.233054563554769	0.09669648148110495	0.0	1.3457142857142856	1.6754653307501597	2.0756744505494504	0.41875	0.246875	0.0	0.19625	0.8618750000000001	1.4336250000000001	0.3489583333333333	0.20572916666666666	0.0	0.2355	2.45425	4.27635
217	1	446	10719	11	0.0	8.92	8.92	20.516	16.7484375	0.0171875	0.0	0.14866666666666667	16.914291666666667	30.356525	15.225852272727273	0.015625	2.5924	0.1783999999999999	18.012277272727275	27.648739090909093	14.042315953504042	0.016067475070848537	0.0	0.223	14.281383428574891	25.4160375	12.955410332785538	0.014965712250335717	0.0	0.25485714285714284	13.225233187893016	23.519770879120877	33.496875	0.034375	0.0	0.03716666666666667	33.568416666666664	60.400850000000005	27.9140625	0.028645833333333332	0.0	0.0446	27.98730833333333	50.350395
218	0	16348	132	721	8.92	326.96	335.88	752.0079999999999	0.20625	1.1265625	0.0	5.449333333333334	6.782145833333334	8.9382625	0.1875	1.0241477272727273	0.0	6.5392	7.750847727272728	10.02800590909091	0.25715970350404316	0.9405466417375152	0.0	8.174	9.371706345241558	11.80801875	0.23065071740092286	0.8683310968657203	0.0	9.341714285714286	10.44069609998093	13.055489835164835	0.4125	2.253125	0.0	1.3623333333333334	4.027958333333333	6.432925	0.34375	1.8776041666666667	0.0	1.6348	3.856154166666667	5.9601975000000005
219	0	6081	60	356	0.0	121.62	121.62	279.726	0.09375	0.55625	0.0	2.027	2.677	3.6024000000000003	0.08522727272727272	0.5056818181818182	0.0	2.4324	3.0233090909090907	3.982516363636363	0.16340970350404313	0.46528622507084855	0.0	3.0405	3.669195928574892	4.623600000000001	0.1441122558624613	0.4296291737887972	0.0	3.4748571428571426	4.048598572508401	5.069828571428571	0.1875	1.1125	0.0	0.50675	1.80675	2.9481	0.15625	0.9270833333333334	1.6348	0.6081000000000001	3.3262333333333336	2.6797200000000005
220	3	262	209	209	0.0	5.24	5.24	12.052	0.3265625	0.3265625	0.0	0.08733333333333333	0.7404583333333333	1.280425	0.296875	0.296875	0.0	0.1048	0.69855	1.1945100000000002	0.3574201201707098	0.27387997507084855	0.0	0.131	0.7623000952415584	1.1368875	0.3231987943239998	0.25294648148110493	0.0	0.14971428571428572	0.7258595615193904	1.0839840659340658	0.653125	0.653125	0.0	0.021833333333333333	1.3280833333333333	2.3774499999999996	0.5442708333333334	0.5442708333333334	0.0	0.0262	1.1147416666666667	1.990815
